sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue,history_weeks,is_recent,is_long_enough,in_core_scope
21558,SKULL LUNCHBOX WITH CUTLERY,2009-12-01,2011-12-09,3.2576030927835053,4207.0,10810.66,105.42857142857143,True,True,True
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2009-12-01,2011-12-09,3.0474677419354834,8227.0,20345.53,105.42857142857143,True,True,True
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,2009-12-01,2009-12-22,3.86,4.0,15.44,3.0,False,False,False
21561,DINOSAUR LUNCHBOX WITH CUTLERY,2009-12-01,2011-12-08,2.8990285714285715,2969.0,7303.91,105.28571428571429,True,True,True
21562,HAWAIIAN GRASS SKIRT,2010-01-07,2011-11-21,1.8506756756756757,678.0,970.28,97.57142857142857,True,True,True
21563,RED HEART SHAPE LOVE BUCKET,2009-12-02,2011-12-09,3.315123287671233,2786.0,6875.71,105.28571428571429,True,True,True
21564,PINK  HEART SHAPE LOVE BUCKET,2009-12-03,2011-12-09,3.22935593220339,1951.0,4524.5,105.14285714285714,True,True,True
21576,LETS GO SHOPPING COTTON TOTE BAG,2009-12-01,2011-12-08,2.513381642512077,732.0,1686.19,105.28571428571429,True,True,True
21577,SAVE THE PLANET COTTON TOTE BAG,2009-12-01,2011-12-08,2.713261802575107,2556.0,5716.5199999999995,105.28571428571429,True,True,True
21578,WOODLAND DESIGN  COTTON TOTE BAG,2009-12-01,2011-12-05,2.6083854166666667,2205.0,5062.86,104.85714285714286,True,True,True
21579,LOLITA  DESIGN  COTTON TOTE BAG,2009-12-01,2011-12-06,2.5860583941605837,1029.0,1560.85,105.0,True,True,True
21580,RABBIT  DESIGN  COTTON TOTE BAG,2009-12-01,2011-12-08,2.855639534883721,542.0,1329.63,105.28571428571429,True,True,True
21581,SKULLS  DESIGN  COTTON TOTE BAG,2009-12-01,2011-12-08,2.6458333333333335,1172.0,1890.74,105.28571428571429,True,True,True
21582,KINGS CHOICE SMALL TUBE MATCHES,2009-12-01,2010-02-21,1.65,117.0,193.05,11.714285714285714,False,False,False
21584,RETRO SPOT SMALL TUBE MATCHES,2009-12-01,2011-12-07,1.647831978319783,3769.0,6070.05,105.14285714285714,True,True,True
21585,SWALLOW SMALL TUBE MATCHES,2010-08-01,2010-08-01,1.65,1.0,1.65,0.0,False,False,False
21586,KINGS CHOICE GIANT TUBE MATCHES,2009-12-01,2011-11-07,2.5149590163934423,2583.0,6018.75,100.85714285714286,True,True,True
21587,COSY HOUR GIANT TUBE MATCHES,2009-12-01,2011-10-18,2.5416974169741695,2071.0,5173.05,98.0,True,True,True
21588,RETRO SPOT GIANT  TUBE MATCHES,2009-12-01,2011-12-08,2.523529411764706,3351.0,7748.55,105.28571428571429,True,True,True
21589,SWALLOW GIANT TUBE MATCHES,2009-12-01,2010-06-17,2.5044943820224717,1119.0,2583.4500000000003,28.285714285714285,False,False,False
21590,KINGS CHOICE CIGAR BOX MATCHES,2009-12-01,2010-11-10,1.246135593220339,3448.0,4141.28,49.142857142857146,False,False,False
21591,COSY HOUR CIGAR BOX MATCHES,2009-12-01,2011-12-09,1.262421052631579,3978.0,6003.08,105.42857142857143,True,True,True
21592,RETRO SPOT  CIGAR BOX MATCHES,2009-12-01,2011-12-08,1.1931211498973304,5876.0,6552.46,105.28571428571429,True,True,True
21593,SWALLOW CIGAR BOX MATCHES,2009-12-01,2010-05-23,1.2480208333333334,1391.0,1629.31,24.714285714285715,False,False,False
21594,Dr. Jam's Arouzer Stress Ball,2009-12-09,2011-01-14,4.212,5.0,21.06,57.285714285714285,False,True,False
21595,Dad's Cab Electronic Meter,2009-12-02,2010-12-07,8.55,9.0,76.95,52.857142857142854,False,True,False
21596,Hypochondriac Pill Stress Ball,2009-12-01,2010-11-04,4.26,10.0,42.64,48.285714285714285,False,False,False
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2009-12-02,2011-08-30,3.033287671232877,1499.0,4186.29,90.85714285714286,False,True,False
21610,SET 12 PEAR BOTANICAL T-LIGHTS,2009-12-02,2010-11-18,3.043571428571429,542.0,1543.67,50.142857142857146,False,False,False
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2009-12-01,2010-10-27,3.1227814569536427,750.0,2182.19,47.142857142857146,False,False,False
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,2009-12-01,2010-09-29,3.2462280701754387,698.0,2025.77,43.142857142857146,False,False,False
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2009-12-02,2011-10-27,3.078445945945946,632.0,1861.4500000000005,99.14285714285714,True,True,True
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,2009-12-02,2011-05-31,3.0643147208121833,1627.0,4538.17,77.85714285714286,False,True,False
21615,4 LAVENDER BOTANICAL DINNER CANDLES,2009-12-01,2011-12-09,2.350348837209302,1168.0,2308.67,105.42857142857143,True,True,True
21616,4 PEAR BOTANICAL DINNER CANDLES,2009-12-08,2011-12-09,2.465969387755102,1152.0,2458.58,104.42857142857143,True,True,True
21617,4 LILY  BOTANICAL DINNER CANDLES,2009-12-02,2011-11-21,2.94546511627907,834.0,2135.01,102.71428571428571,True,True,True
21618,4 WILDFLOWER BOTANICAL CANDLES,2009-12-01,2011-11-14,2.9126027397260277,698.0,1823.74,101.85714285714286,True,True,True
21619,4 VANILLA BOTANICAL CANDLES,2009-12-01,2011-12-08,2.4028169014084506,1131.0,2069.02,105.28571428571429,True,True,True
21620,S/4 ROSE    BOTANICAL  CANDLE,2009-12-03,2011-12-09,2.531762114537445,1087.0,2206.73,105.14285714285714,True,True,True
21621,VINTAGE UNION JACK BUNTING,2009-12-01,2011-12-06,9.307857689364958,6900.0,60286.04,105.0,True,True,True
21622,VINTAGE UNION JACK CUSHION COVER,2009-12-01,2011-12-07,5.8373892405063295,3699.0,19936.94,105.14285714285714,True,True,True
21623,VINTAGE UNION JACK MEMOBOARD,2010-02-28,2011-12-08,10.215838041431262,6165.0,45402.18,92.57142857142857,True,True,True
21624,VINTAGE UNION JACK DOORSTOP,2009-12-01,2011-12-08,6.616987654320988,1771.0,10641.15,105.28571428571429,True,True,True
21625,VINTAGE UNION JACK APRON,2009-12-01,2011-12-07,8.184553571428571,984.0,7037.62,105.14285714285714,True,True,True
21626,VINTAGE UNION JACK PENNANT,2009-12-01,2011-11-21,2.3283009708737863,1496.0,3017.0699999999997,102.85714285714286,True,True,True
21627,ELEPHANT CARNIVAL POUFFE,2009-12-04,2011-10-24,22.700782608695658,195.0,3766.35,98.42857142857143,True,True,True
21628,TRIANGULAR POUFFE VINTAGE,2009-12-02,2011-12-08,22.65022988505747,164.0,3185.2799999999997,105.14285714285714,True,True,True
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2009-12-03,2011-12-08,11.973333333333334,177.0,1961.37,105.0,True,True,True
21630,FLOOR CUSHION ELEPHANT CARNIVAL,2009-12-03,2011-12-07,13.734105263157897,162.0,1973.39,104.85714285714286,True,True,True
21631,HIPPY CHIC DECORATIVE PARASOL,2009-12-09,2011-11-17,10.77962962962963,221.0,1571.75,101.14285714285714,True,True,True
21632,VINTAGE PINK DECORATIVE PARASOL,2009-12-02,2011-01-18,11.170377358490564,132.0,1076.22,58.857142857142854,False,True,False
21633,SUNFLOWER DECORATIVE PARASOL,2009-12-04,2011-11-21,13.04888888888889,175.0,1663.11,102.42857142857143,True,True,True
21634,ASSORTED MINI MADRAS NOTEBOOK,2009-12-03,2011-10-16,1.363768115942029,1771.0,1507.74,97.42857142857143,True,True,True
21635,MADRAS NOTEBOOK LARGE,2009-12-04,2011-07-13,3.29046511627907,398.0,855.24,83.71428571428571,False,True,False
21636,MADRAS NOTEBOOK MEDIUM,2009-12-04,2011-12-05,1.4927722772277223,1014.0,985.74,104.42857142857143,True,True,True
21637,ASSORTED SANSKRIT MINI NOTEBOOK,2009-12-01,2011-10-10,1.8408602150537632,1358.0,1741.72,96.85714285714286,False,True,False
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2009-12-01,2011-12-08,2.437448275862069,1020.0,2220.94,105.28571428571429,True,True,True
21639,ASSORTED TUTTI FRUTTI KEYRING,2009-12-01,2010-03-03,0.9633333333333332,259.0,228.65,13.142857142857142,False,False,False
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2009-12-01,2011-12-08,1.0971962616822428,2225.0,2049.4,105.28571428571429,True,True,True
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,2009-12-02,2011-09-16,1.2257657657657657,1666.0,946.31,93.28571428571429,False,True,False
21642,ASSORTED TUTTI FRUTTI PEN,2009-12-01,2011-12-09,0.8806896551724137,4413.0,2575.18,105.42857142857143,True,True,True
21643,ASSORTED TUTTI FRUTTI MIRROR,2009-12-01,2011-11-15,1.8602941176470589,1521.0,2127.94,102.0,True,True,True
21644,ASSORTED TUTTI FRUTTI HEART BOX,2009-12-03,2011-11-27,1.4383916083916084,1087.0,1461.47,103.42857142857143,True,True,True
21645,ASSORTED TUTTI FRUTTI ROUND BOX,2009-12-02,2010-11-16,1.844148148148148,969.0,1642.65,49.857142857142854,False,False,False
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,2009-12-01,2011-11-27,2.5659459459459457,848.0,1899.28,103.71428571428571,True,True,True
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2009-12-01,2011-12-09,1.834549356223176,2940.0,3956.48,105.42857142857143,True,True,True
21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,2009-12-01,2010-01-08,3.3486206896551725,421.0,1162.89,5.428571428571429,False,False,False
21650,ASSORTED TUTTI FRUTTI BRACELET,2009-12-01,2011-12-09,0.6638647342995169,3204.0,1163.8,105.42857142857143,True,True,True
21651,HANGING GLASS ETCHED TEALIGHT,2009-12-03,2011-02-21,1.84456,1361.0,2200.3599999999997,63.57142857142857,False,True,False
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,2009-12-06,2010-08-05,2.098860759493671,896.0,1747.9399999999998,34.57142857142857,False,False,False
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,2010-01-13,2010-11-22,2.266086956521739,1246.0,2565.67,44.714285714285715,False,False,False
21654,RIDGED GLASS FINGER BOWL,2009-12-03,2011-09-18,1.2796385542168671,1183.0,820.21,93.42857142857143,False,True,False
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,2009-12-02,2011-02-11,1.956741573033708,1396.0,2277.5,62.285714285714285,False,True,False
21656,RIDGED GLASS POSY VASE,2009-12-03,2011-05-03,2.0507142857142853,985.0,1614.54,73.71428571428571,False,True,False
21657,MILK BOTTLE WITH GLASS STOPPER,2009-12-03,2011-02-20,8.511949152542373,257.0,1967.38,63.42857142857143,False,True,False
21658,GLASS  BEURRE DISH,2009-12-01,2011-08-11,5.327878787878788,2225.0,9271.89,88.28571428571429,False,True,False
21659,GLASS CAKE STAND,2009-12-02,2010-11-07,17.163636363636364,120.0,1891.7,48.57142857142857,False,False,False
21661,VINTAGE GLASS TEA CADDY,2009-12-04,2011-02-22,7.073838383838384,239.0,1511.3100000000002,63.57142857142857,False,True,False
21662,VINTAGE GLASS COFFEE CADDY,2009-12-04,2011-08-15,7.421028037383177,269.0,1735.0500000000002,88.42857142857143,False,True,False
21663,VINTAGE GLASS SUGAR CADDY,2009-12-02,2010-04-13,7.245625,76.0,488.16,18.857142857142858,False,False,False
21664,RIDGED GLASS STORAGE JAR CREAM LID,2009-12-03,2011-10-17,4.253970588235294,258.0,1031.07,97.57142857142857,True,True,True
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,2009-12-02,2010-05-26,1.088974358974359,879.0,638.8000000000001,25.0,False,False,False
21666,RIDGED GLASS T-LIGHT HOLDER,2009-12-02,2011-12-06,0.819186046511628,1760.0,1105.15,104.85714285714286,True,True,True
21667,GLASS CAKE COVER AND PLATE,2009-12-03,2011-01-12,18.9580981595092,354.0,6126.25,57.857142857142854,False,True,False
21668,RED STRIPE CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.6418127250900358,10357.0,13912.17,105.42857142857143,True,True,True
21669,BLUE STRIPE CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.5683516483516484,10578.0,13839.18,105.42857142857143,True,True,True
21670,BLUE SPOT CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.6382901554404146,8845.0,12074.4,105.42857142857143,True,True,True
21671,RED SPOT CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.6134520547945204,9488.0,12339.32,105.42857142857143,True,True,True
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.59683192261185,11120.0,14411.13,105.42857142857143,True,True,True
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2009-12-01,2011-12-09,1.6327083333333334,10050.0,13272.39,105.42857142857143,True,True,True
21674,RIDGED GLASS PENDANT LAMPSHADE,2009-12-07,2010-03-10,16.505555555555553,43.0,680.8499999999999,13.285714285714286,False,False,False
21675,BUTTERFLIES STICKERS,2009-12-02,2011-12-09,1.0479553903345724,1782.0,1576.84,105.28571428571429,True,True,True
21676,FLOWERS  STICKERS,2009-12-02,2011-12-05,1.0138364779874214,1193.0,893.7199999999999,104.71428571428571,True,True,True
21677,HEARTS  STICKERS,2009-12-01,2011-12-09,0.9985304659498206,2125.0,1859.38,105.42857142857143,True,True,True
21678,PAISLEY PATTERN  STICKERS,2009-12-02,2011-12-09,0.97425,572.0,423.0,105.28571428571429,True,True,True
21679,SKULLS  STICKERS,2009-12-01,2011-12-07,1.0574932614555257,4871.0,4034.51,105.14285714285714,True,True,True
21680,WOODLAND  STICKERS,2009-12-01,2011-12-09,1.141003717472119,2858.0,2483.68,105.42857142857143,True,True,True
21681,GIANT MEDINA STAMPED METAL BOWL,2009-12-02,2011-02-22,10.156375,233.0,2234.81,63.857142857142854,False,True,False
21682,LARGE MEDINA STAMPED METAL BOWL,2009-12-03,2011-12-04,5.280526315789474,559.0,2767.59,104.42857142857143,True,True,True
21683,MEDIUM MEDINA STAMPED METAL BOWL,2009-12-02,2011-12-05,3.308627450980392,936.0,2757.4700000000003,104.71428571428571,True,True,True
21684,SMALL MEDINA STAMPED METAL BOWL,2009-12-01,2011-12-09,1.11,1696.0,1357.61,105.42857142857143,True,True,True
21685,MEDINA STAMPED METAL TRAY,2009-12-01,2009-12-02,14.95,3.0,44.849999999999994,0.14285714285714285,False,False,False
21686,MEDINA STAMPED METAL STOOL,2009-12-11,2011-10-02,39.29515151515152,65.0,2460.1400000000003,94.28571428571429,False,True,False
21687,SILVER PLATE CANDLE BOWL LARGE,2009-12-01,2010-09-14,4.647358490566038,477.0,1871.23,41.0,False,False,False
21688,SILVER PLATE CANDLE BOWL SMALL,2009-12-01,2011-11-30,3.6079577464788737,912.0,2845.6500000000005,104.14285714285714,True,True,True
21689,SILVER VANILLA  FLOWER CANDLE POT,2009-12-07,2011-12-06,4.104516129032258,342.0,1268.12,104.14285714285714,True,True,True
21690,SILVER  CANDLEPOT JARDIN,2009-12-03,2011-01-30,3.9595454545454545,258.0,990.84,60.42857142857143,False,True,False
21691,SILVER VANILLA FLOWER CANDLE POT,2009-12-01,2010-10-29,3.988987341772152,249.0,960.99,47.42857142857143,False,False,False
21692,SILVER LATTICE VANILLA CANDLE POT,2009-12-01,2011-02-25,4.022333333333333,502.0,1906.62,64.42857142857143,False,True,False
21693,SMALL HAMMERED SILVER CANDLEPOT,2009-12-03,2011-12-06,3.3857500000000003,871.0,2648.6200000000003,104.71428571428571,True,True,True
21694,SMALL REGAL  SILVER CANDLEPOT,2009-12-01,2011-12-05,3.2754285714285714,556.0,1593.16,104.85714285714286,True,True,True
21695,SMALL SILVER FLOWER CANDLE POT,2009-12-02,2011-12-08,3.627549019607843,630.0,1952.1800000000003,105.14285714285714,True,True,True
21696,SMALL SILVER TRELLIS CANDLEPOT,2009-12-03,2011-11-23,3.2544859813084113,749.0,2251.1400000000003,102.85714285714286,True,True,True
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET,2009-12-07,2010-02-15,1.491428571428571,372.0,295.08000000000004,10.0,False,False,False
21698,MOCK LOBSTER FRIDGE MAGNET,2009-12-08,2011-12-07,1.2316964285714285,530.0,399.01,104.14285714285714,True,True,True
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,2009-12-15,2010-02-15,1.2266666666666666,108.0,82.44,8.857142857142858,False,False,False
21700,BIG DOUGHNUT FRIDGE MAGNETS,2009-12-01,2011-12-07,3.2401704545454546,6335.0,7028.509999999999,105.14285714285714,True,True,True
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2009-12-15,2010-02-15,1.3425,2636.0,918.68,8.857142857142858,False,False,False
21703,BAG 125g SWIRLY MARBLES,2009-12-02,2011-12-09,0.4968110918544193,14577.0,5646.47,105.28571428571429,True,True,True
21704,BAG 250g SWIRLY MARBLES,2009-12-01,2011-12-09,0.9764982578397212,17175.0,13235.16,105.42857142857143,True,True,True
21705,BAG 500g SWIRLY MARBLES,2009-12-01,2011-12-09,1.8070175438596492,2534.0,3145.7099999999996,105.42857142857143,True,True,True
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",2009-12-01,2011-12-07,5.192204724409448,1348.0,5026.21,105.14285714285714,True,True,True
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",2009-12-01,2011-12-06,4.954418604651163,1005.0,4184.95,105.0,True,True,True
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,2009-12-01,2011-12-05,4.722538461538462,611.0,2336.48,104.85714285714286,True,True,True
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2009-12-02,2011-12-04,5.148717948717948,696.0,2876.7200000000003,104.57142857142857,True,True,True
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,2009-12-01,2011-11-25,4.934234234234235,726.0,2235.01,103.42857142857143,True,True,True
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,2009-12-01,2011-11-24,5.229154929577465,382.0,1555.66,103.28571428571429,True,True,True
21713,CITRONELLA CANDLE FLOWERPOT,2009-12-08,2011-12-06,2.3839393939393942,2733.0,5145.4400000000005,104.0,True,True,True
21714,CITRONELLA CANDLE GARDEN POT,2009-12-07,2011-12-09,1.7584600760456273,4283.0,6182.39,104.57142857142857,True,True,True
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2009-12-13,2011-12-08,3.257576374745417,3553.0,8987.24,103.57142857142857,True,True,True
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2009-12-13,2011-12-09,3.3368737474949897,3709.0,9397.07,103.71428571428571,True,True,True
21717,EASTER TIN BUCKET,2009-12-02,2011-03-22,2.927272727272727,1554.0,4039.63,67.85714285714286,False,True,False
21718,RED METAL BEACH SPADE,2009-12-14,2011-12-09,1.6677659574468089,4030.0,5250.3,103.57142857142857,True,True,True
21719,LOVELY BONBON STICKER SHEET,2009-12-01,2011-12-05,1.0726573426573425,906.0,813.14,104.85714285714286,True,True,True
21720,CAKE SHOP  STICKER SHEET,2009-12-04,2011-07-26,1.0295535714285715,1068.0,929.81,85.57142857142857,False,True,False
21721,CANDY SHOP  STICKER SHEET,2009-12-01,2011-12-02,1.1454109589041097,1090.0,990.5,104.42857142857143,True,True,True
21722,SWEET PUDDING STICKER SHEET,2009-12-01,2011-12-08,1.1548101265822783,347.0,327.75,105.28571428571429,True,True,True
21723,ALPHABET HEARTS STICKER SHEET,2009-12-02,2011-12-05,1.0296323529411764,866.0,769.13,104.71428571428571,True,True,True
21724,PANDA AND BUNNIES STICKER SHEET,2009-12-01,2011-12-09,1.0143575418994413,996.0,888.3399999999999,105.42857142857143,True,True,True
21725,SWEETIES  STICKERS,2009-12-01,2011-11-17,1.1497701149425288,1135.0,1036.4299999999998,102.28571428571429,True,True,True
21726,MULTI HEARTS  STICKERS,2009-12-01,2011-12-07,0.9734177215189872,1077.0,930.99,105.14285714285714,True,True,True
21728,METAL MEDINA LANTERN,2009-12-03,2010-07-23,13.710249999999998,298.0,2773.11,33.142857142857146,False,False,False
21729,SMALL MARAKESH METAL  LANTERN,2009-12-02,2010-01-18,4.051290322580646,124.0,422.9,6.714285714285714,False,False,False
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2009-12-01,2011-12-07,5.4511111111111115,1115.0,5534.17,105.14285714285714,True,True,True
21731,RED TOADSTOOL LED NIGHT LIGHT,2009-12-01,2011-12-09,2.237496782496782,28910.0,48315.84,105.42857142857143,True,True,True
21732,RED HANGING METAL STAR TLIGHT HLDR,2009-12-01,2010-09-28,3.8156666666666665,925.0,3214.57,43.0,False,False,False
21733,RED HANGING HEART T-LIGHT HOLDER,2009-12-01,2011-12-08,3.09675404350251,17575.0,50346.490000000005,105.28571428571429,True,True,True
21734,SMALL MARAKESH LANTERN ON STICK,2009-12-02,2010-03-10,5.727666666666667,97.0,529.49,14.0,False,False,False
21735,TWO DOOR CURIO CABINET,2009-12-01,2011-09-16,15.352824427480916,853.0,11112.85,93.42857142857143,False,True,False
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2009-12-04,2011-04-06,2.343571428571429,193.0,393.69000000000005,69.71428571428571,False,True,False
21737,SET 3 WICKER LOG BASKETS,2009-12-01,2010-10-18,19.868048780487804,398.0,7362.66,45.857142857142854,False,False,False
21738,COSY SLIPPER SHOES SMALL  RED,2009-12-01,2011-10-20,3.500661764705882,422.0,1322.63,98.28571428571429,True,True,True
21739,COSY SLIPPER SHOES SMALL GREEN,2009-12-02,2011-12-09,3.052528089887641,494.0,1451.85,105.28571428571429,True,True,True
21740,COSY SLIPPER SHOES LARGE RED,2009-12-01,2010-05-30,3.687910447761194,201.0,698.0100000000001,25.714285714285715,False,False,False
21741,COSY SLIPPER SHOES LARGE GREEN,2009-12-01,2011-11-16,3.830260416666667,701.0,2293.7500000000005,102.14285714285714,True,True,True
21742,LARGE ROUND WICKER PLATTER,2009-12-01,2011-12-08,6.052820512820513,437.0,2647.28,105.28571428571429,True,True,True
21743,STAR PORTABLE TABLE LIGHT,2009-12-01,2011-09-13,3.553675675675676,1288.0,3767.08,93.0,False,True,False
21744,SNOWFLAKE PORTABLE TABLE LIGHT,2009-12-01,2011-11-24,3.179144144144144,898.0,2697.1600000000003,103.28571428571429,True,True,True
21745,GAOLERS KEYS DECORATIVE GARDEN,2009-12-01,2011-12-07,3.953394308943089,2699.0,9201.49,105.14285714285714,True,True,True
21746,SMALL RED SPOT  WINDMILL,2009-12-01,2011-11-29,1.509516129032258,5965.0,7468.34,104.0,True,True,True
21747,SMALL SKULL WINDMILL,2009-12-01,2011-11-30,1.4423376623376625,2049.0,2452.35,104.14285714285714,True,True,True
21749,LARGE RED SPOT WINDMILL,2009-12-09,2011-11-29,2.5434615384615387,5657.0,10980.98,102.85714285714286,True,True,True
21750,LARGE SKULL WINDMILL,2009-12-14,2011-11-08,2.428548387096774,309.0,663.85,99.14285714285714,True,True,True
