sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue
21816,CHRISTMAS TREE T-LIGHT HOLDER,2009-12-01,2011-11-27,1.6994117647058824,422.0,637.3399999999999
21817,GLITTER CHRISTMAS TREE,2009-12-01,2011-11-09,0.733037037037037,1687.0,1077.19
21818,GLITTER CHRISTMAS HEART,2009-12-01,2011-12-07,0.721,4196.0,2549.45
21819,GLITTER CHRISTMAS STAR,2009-12-01,2011-12-08,0.7114396887159533,3847.0,2247.14
21820,GLITTER HEART GARLAND WITH BELLS,2009-12-01,2011-12-05,4.692065217391304,795.0,3132.39
21821,GLITTER STAR GARLAND WITH BELLS,2009-12-01,2011-12-05,4.836602564102564,713.0,2866.6
21822,GLITTER CHRISTMAS TREE WITH BELLS,2009-12-01,2011-12-09,1.58013698630137,1010.0,1343.7
21823,PAINTED METAL HEART WITH HOLLY BELL,2009-12-02,2011-11-15,1.3124778761061948,2468.0,2447.72
21824,PAINTED METAL STAR WITH HOLLY BELLS,2009-12-02,2011-11-15,1.1228636363636364,2782.0,2351.46
21825,PAINTED METAL TREE WITH HOLLY BELLS,2009-12-01,2010-11-14,1.546875,733.0,1053.1899999999998
21826,EIGHT PIECE DINOSAUR SET,2009-12-01,2011-03-16,1.461726907630522,1800.0,2326.87
21827,EIGHT PIECE CREEPY CRAWLIE SET,2009-12-01,2011-03-29,1.3648251748251747,835.0,1068.89
21828,EIGHT PIECE SNAKE  SET,2009-12-01,2011-12-09,1.4790163934426228,1105.0,1396.6200000000001
21829,DINOSAUR KEYRINGS ASSORTED,2009-12-01,2011-10-20,0.264126213592233,15035.0,3242.18
21830,ASSORTED CREEPY CRAWLIES,2009-12-04,2011-11-23,0.46162790697674416,7658.0,3185.6
21832,CHOCOLATE CALCULATOR,2009-12-01,2011-12-09,2.2659482758620686,3338.0,5836.759999999999
21833,CAMOUFLAGE LED TORCH,2009-12-01,2011-12-09,2.048943820224719,6239.0,10681.67
21836,GINGHAM OVEN GLOVE RED HEART,2009-12-07,2011-01-20,4.3678217821782175,249.0,1003.89
21837,CROSS STITCH ALPHABET CUSHION COVER,2009-12-01,2010-05-18,7.640989010989012,244.0,1622.64
21838,DADDY MOUSE RED GINGHAM BOW TIE,2009-12-02,2009-12-02,5.45,1.0,5.45
21839,MUMMY MOUSE RED GINGHAM RIBBON,2009-12-01,2011-03-27,5.499036144578313,201.0,1085.5900000000001
21841,BABY MOUSE RED GINGHAM DRESS,2009-12-01,2011-11-29,4.4216417910447765,437.0,1857.47
21842,PINK HEART CANDY BUTTON CALCULATOR,2009-12-01,2010-03-04,3.0110638297872336,551.0,1308.74
21843,RETRO SPOT CAKE STAND,2009-12-01,2011-12-09,12.239633747547416,6128.0,64918.299999999996
21844,RETRO SPOT MUG,2009-12-01,2011-12-06,3.3079637096774195,5374.0,15329.44
21845,DAIRY MAID STRIPE MUG,2009-12-09,2011-11-28,2.1685443037974683,2521.0,3758.4100000000003
21846,PINK DIAMANTE PEN IN GIFT BOX,2009-12-02,2011-12-08,3.9122641509433964,1601.0,3803.4
21847,GREEN  DIAMANTE PEN IN GIFT BOX,2009-12-08,2011-11-16,3.2625,347.0,675.37
21849,SILVER DIAMANTE PEN IN GIFT BOX,2009-12-02,2011-12-04,3.7198529411764705,633.0,1483.51
21850,BLUE  DIAMANTE PEN IN GIFT BOX,2009-12-10,2011-12-06,3.891981132075472,447.0,1072.98
21851,LILAC DIAMANTE PEN IN GIFT BOX,2009-12-02,2011-12-05,3.9557718120805365,628.0,1473.56
21852,EMPIRE TEDDY,2009-12-04,2009-12-18,6.95,2.0,13.9
21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,2009-12-02,2010-04-19,5.133333333333333,3.0,15.399999999999999
21854,EURO FOOTBALL STARS TOP TRUMPS GAME,2009-12-04,2009-12-04,5.17,1.0,5.17
21857,STAR WARS TOP TRUMPS GAME,2010-01-11,2010-01-20,5.115,2.0,10.23
21858,HIGH SCHOOL MUSICAL 3 TOP TRUMPS,2009-12-10,2010-03-08,5.115,2.0,10.23
21860,DR WHO TOP TRUMPS GAME,2009-12-02,2009-12-02,5.17,1.0,5.17
21864,UNION JACK FLAG PASSPORT COVER,2009-12-01,2011-12-09,2.754820143884892,1853.0,4431.54
21865,PINK UNION JACK  PASSPORT COVER,2009-12-01,2011-12-08,2.605766666666667,896.0,2085.6400000000003
21866,UNION JACK FLAG LUGGAGE TAG,2009-12-01,2011-12-08,1.7704347826086957,2168.0,3591.5
21867,PINK UNION JACK  LUGGAGE TAG,2009-12-01,2011-12-08,1.5381727574750832,1144.0,1562.87
21868,POTTING SHED TEA MUG,2009-12-01,2011-12-05,1.6171621621621621,9075.0,11163.64
21869,POTTING SHED COFFEE MUG,2009-12-01,2010-05-23,1.348125,1264.0,1469.5800000000002
21870,I CAN ONLY PLEASE ONE PERSON MUG,2009-12-01,2011-08-24,1.5364826498422712,6083.0,7627.49
21871,SAVE THE PLANET MUG,2009-12-01,2011-12-09,1.7336513994910943,11492.0,13654.89
21872,GLAMOROUS  MUG,2009-12-02,2011-12-09,1.54105421686747,5092.0,5163.8
21873,IF YOU CAN'T STAND THE HEAT MUG,2009-12-02,2011-12-08,1.6709547738693467,2010.0,2360.0099999999998
21874,GIN AND TONIC MUG,2009-12-02,2011-12-09,1.814602917341977,6332.0,8209.17
21875,KINGS CHOICE MUG,2009-12-01,2011-12-09,1.7020432692307692,6818.0,7882.08
21876,POTTERING MUG,2009-12-01,2011-12-09,1.9827884615384614,5663.0,7351.25
21877,HOME SWEET HOME MUG,2009-12-01,2011-12-09,1.5780845442536326,14054.0,15954.75
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2010-03-25,2011-12-08,1.0591707317073171,5586.0,4586.48
21879,HEARTS GIFT TAPE,2009-12-04,2011-12-09,0.7494771241830065,1567.0,664.84
21880,RED AND WHITE SPOT TAPE,2009-12-02,2011-12-07,0.6523333333333333,2483.0,1289.8300000000002
21881,CUTE CATS TAPE,2009-12-02,2011-12-08,0.8329661016949151,1332.0,554.95
21882,SKULLS TAPE,2009-12-02,2011-11-28,0.7752892561983471,1052.0,499.44000000000005
21883,STARS GIFT TAPE,2009-12-01,2011-12-07,0.7366371681415929,2348.0,1199.48
21884,CAKES AND BOWS GIFT  TAPE,2009-12-02,2011-12-04,0.9903105590062111,1448.0,663.61
21888,BINGO SET,2009-12-01,2011-12-05,4.600822249093108,3520.0,13862.17
21889,WOODEN BOX OF DOMINOES,2009-12-01,2011-12-09,1.5520577933450088,12805.0,17095.66
21890,S/6 WOODEN SKITTLES IN COTTON BAG,2009-12-01,2011-12-09,3.727256317689531,3489.0,10451.6
21891,TRADITIONAL WOODEN SKIPPING ROPE,2009-12-01,2011-12-08,1.5365890570430734,12142.0,15547.75
21892,TRADITIONAL WOODEN CATCH CUP GAME,2009-12-01,2011-12-09,1.570631704410012,7826.0,10151.28
21893,POTTING SHED SEED TIN,2009-12-01,2010-02-15,5.4975000000000005,172.0,587.8
21894,POTTING SHED SEED ENVELOPES,2009-12-02,2011-12-08,1.7396787148594377,1320.0,1836.14
21895,POTTING SHED SOW 'N' GROW SET,2009-12-01,2010-12-09,4.853139534883721,555.0,1718.63
21896,POTTING SHED TWINE,2009-12-01,2011-12-06,2.4898293515358363,2387.0,4944.04
21897,POTTING SHED CANDLE CITRONELLA,2009-12-01,2011-04-27,3.107037037037037,866.0,2641.36
21898,POTTING SHED ROSE CANDLE,2009-12-01,2011-04-27,3.0016239316239317,827.0,2538.81
21899,"KEY FOB , GARAGE DESIGN",2009-12-01,2011-12-08,0.8102218700475435,6676.0,4322.47
21900,"KEY FOB , SHED",2009-12-01,2011-12-09,0.8650058892815077,8323.0,5529.14
21901,"KEY FOB , BACK DOOR",2009-12-01,2011-12-09,0.8094908062234796,6158.0,4061.51
21902,"KEY FOB , FRONT  DOOR",2009-12-01,2011-12-09,0.7798367346938776,5359.0,3408.03
21903,MAN FLU METAL SIGN,2009-12-03,2011-12-08,2.436167076167076,3436.0,6908.870000000001
21904,HOUSE WRECKING METAL SIGN,2009-12-08,2011-05-25,2.090205479452055,757.0,1201.52
21905,MORE BUTTER METAL SIGN,2009-12-06,2011-12-09,1.688403041825095,1615.0,2141.07
21906,PHARMACIE FIRST AID TIN,2009-12-06,2011-12-09,8.386713615023474,1786.0,12879.460000000001
21907,I'M ON HOLIDAY METAL SIGN,2010-01-29,2011-12-07,2.2837194337194338,5163.0,10866.220000000001
21908,CHOCOLATE THIS WAY METAL SIGN,2009-12-01,2011-12-09,2.4602136317395726,9678.0,19125.980000000003
21910,WAY OUT METAL SIGN,2009-12-03,2011-02-16,1.7615315315315316,1066.0,1398.1799999999998
21911,GARDEN METAL SIGN,2009-12-01,2011-04-15,2.044550724637681,2546.0,4080.8499999999995
21912,VINTAGE SNAKES & LADDERS,2009-12-01,2011-12-09,4.679349397590362,3734.0,14651.33
21913,VINTAGE SEASIDE JIGSAW PUZZLES,2009-12-01,2011-12-08,4.348595317725753,1129.0,4302.48
21914,BLUE HARMONICA IN BOX,2009-12-01,2011-12-09,1.4485348360655736,12957.0,17725.36
21915,RED  HARMONICA IN BOX,2009-12-04,2011-12-07,1.399408341416101,36289.0,42664.54
21916,SET 12 RETRO WHITE CHALK STICKS,2009-12-01,2011-12-09,0.5174068965517241,11011.0,4751.06
21917,SET 12 KIDS  WHITE CHALK STICKS,2009-12-01,2011-12-08,0.4968577494692144,8010.0,3324.22
21918,SET 12 KIDS COLOUR  CHALK STICKS,2009-12-01,2011-12-09,0.5222893081761006,14598.0,6013.139999999999
21919,Electronic Talking Breath-A-Loser,2009-12-14,2010-10-07,5.081999999999999,6.0,30.47
21922,UNION STRIPE WITH FRINGE  HAMMOCK,2010-04-11,2011-12-08,8.857429305912596,1443.0,11199.18
21923,RED/CREAM STRIPE FRINGE HAMMOCK,2009-12-03,2010-08-03,8.58436974789916,337.0,2662.64
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,2009-12-02,2010-10-18,8.614596774193549,315.0,2486.6600000000003
21925,UNION STRIPE CUSHION COVER,2010-04-11,2011-12-06,1.5775147928994084,1201.0,1562.33
21926,RED/CREAM STRIPE CUSHION COVER,2010-04-11,2011-12-08,1.5961224489795918,1009.0,1325.27
21927,BLUE/CREAM STRIPE CUSHION COVER,2010-04-11,2011-12-01,1.6878238341968912,1260.0,1728.24
21928,JUMBO BAG SCANDINAVIAN PAISLEY,2009-12-01,2011-12-09,2.476015473887814,24268.0,46202.52
21929,JUMBO BAG PINK VINTAGE PAISLEY,2009-12-01,2011-12-09,2.5029736358062538,25608.0,49651.99
21930,JUMBO STORAGE BAG SKULLS,2009-12-01,2011-12-09,2.5286163051608077,13390.0,27368.08
21931,JUMBO STORAGE BAG SUKI,2009-12-01,2011-12-09,2.533375850340136,29182.0,61537.55
21932,SCANDINAVIAN PAISLEY PICNIC BAG,2009-12-02,2011-12-09,2.427794793261868,3871.0,8498.61
21933,PINK VINTAGE PAISLEY PICNIC BAG,2009-12-02,2011-12-08,2.4375316455696203,4116.0,9087.63
21934,SKULL SHOULDER BAG,2009-12-01,2011-12-09,2.1966574965612105,4597.0,8275.22
21935,SUKI  SHOULDER BAG,2009-12-01,2011-12-09,2.310639913232104,7127.0,13103.21
21936,RED/WHITE SPOT PICNIC BAG,2009-12-02,2011-12-09,3.6311692015209127,7805.0,22741.309999999998
21937,STRAWBERRY   PICNIC BAG,2009-12-02,2011-12-04,3.6050832072617247,4100.0,12038.82
21942,SKULLS DESIGN FLANNEL,2009-12-01,2011-12-09,1.2536651583710408,1672.0,1136.28
21943,CAKES AND RABBITS DESIGN FLANNEL,2009-12-07,2011-12-08,1.1034228187919464,591.0,529.16
21944,KITTENS DESIGN FLANNEL,2009-12-02,2011-12-08,1.1505853658536584,1789.0,1106.01
21945,STRAWBERRIES  DESIGN FLANNEL,2009-12-01,2011-12-09,1.2565289256198346,1862.0,1307.1
21946,PARTY TIME DESIGN FLANNEL,2009-12-07,2011-12-08,0.9995522388059701,625.0,358.96999999999997
21947,SET OF 6 HEART CHOPSTICKS,2009-12-01,2011-12-09,1.7194078947368419,1675.0,2302.81
21948,SET OF 6 CAKE CHOPSTICKS,2009-12-01,2011-12-07,1.8755762081784386,2293.0,2921.36
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2009-12-01,2011-12-09,1.7667777777777778,2598.0,3164.18
21950,SET OF 6 DOTS CHOPSTICKS,2009-12-03,2010-04-01,2.3994444444444443,211.0,263.63
21955,UNION JACK GUNS & ROSES  DOORMAT,2009-12-01,2011-12-09,8.588896457765667,3911.0,23734.4
21967,PACK OF 12 SKULL TISSUES,2009-12-01,2011-12-09,0.41983471074380163,15652.0,4401.44
21972,SET OF 36 DINOSAUR PAPER DOILIES,2009-12-02,2011-12-01,1.644502923976608,1055.0,1560.82
21973,SET OF 36 MUSHROOM PAPER DOILIES,2009-12-02,2011-11-28,1.7956190476190474,1670.0,2420.0299999999997
21974,SET OF 36 PAISLEY FLOWER DOILIES,2009-12-02,2011-12-08,1.989320987654321,7046.0,10622.15
21975,PACK OF 60 DINOSAUR CAKE CASES,2009-12-01,2011-12-08,0.6300827689992475,31332.0,15236.62
21976,PACK OF 60 MUSHROOM CAKE CASES,2009-12-01,2011-12-09,0.7703626943005181,14570.0,7792.37
21977,PACK OF 60 PINK PAISLEY CAKE CASES,2009-12-01,2011-12-09,0.7112444444444445,56061.0,28081.73
21980,PACK OF 12 RED SPOTTY TISSUES,2009-12-01,2011-12-09,0.38617647058823523,31337.0,8650.14
21981,PACK OF 12 WOODLAND TISSUES,2009-12-02,2011-12-09,0.4652304964539007,26204.0,7129.46
21982,PACK OF 12 SUKI TISSUES,2009-12-07,2011-12-09,0.45087431693989066,32086.0,10395.88
21983,PACK OF 12 BLUE PAISLEY TISSUES,2009-12-02,2011-12-09,0.4161162079510703,6118.0,1875.0199999999998
21984,PACK OF 12 PINK PAISLEY TISSUES,2009-12-02,2011-12-09,0.4113439635535307,25351.0,7023.95
21985,PACK OF 12 HEARTS DESIGN TISSUES,2009-12-01,2011-12-08,0.4081974248927039,25523.0,8972.11
21986,PACK OF 12 PINK SPOT TISSUES,2009-12-01,2011-12-09,0.41293868921775895,13476.0,4786.13
21987,PACK OF 6 SKULL PAPER CUPS,2009-12-01,2011-12-09,0.7309923664122138,6417.0,3988.0600000000004
21988,PACK OF 6 SKULL PAPER PLATES,2009-12-06,2011-12-06,0.9512735849056603,7829.0,5820.099999999999
21989,PACK OF 20 SKULL PAPER NAPKINS,2009-12-01,2011-12-09,1.0801963746223564,8552.0,6790.7
21990,MODERN FLORAL STATIONERY SET,2009-12-01,2011-12-09,2.26582,2453.0,4530.54
21991,BOHEMIAN COLLAGE STATIONERY SET,2009-12-02,2011-12-08,2.241917808219178,1103.0,1927.54
21992,VINTAGE PAISLEY STATIONERY SET,2009-12-02,2011-11-15,2.4166012084592143,3320.0,6744.8
21993,FLORAL FOLK STATIONERY SET,2009-12-01,2011-12-09,2.2613275862068964,2849.0,5216.88
22016,Dotcomgiftshop Gift Voucher £100.00,2011-08-02,2011-08-02,83.33,1.0,83.33
22021,BLUE FELT EASTER EGG BASKET,2009-12-14,2011-03-21,1.7891176470588235,1413.0,2430.31
22023,EMPIRE BIRTHDAY CARD,2009-12-01,2011-12-08,0.5302320185614849,4975.0,2076.77
22024,RAINY LADIES BIRTHDAY CARD,2009-12-01,2011-12-09,0.5579271070615034,5391.0,2257.0
22025,RING OF ROSES BIRTHDAY CARD,2009-12-01,2011-12-09,0.5371280276816609,3970.0,1641.6399999999999
22026,BANQUET BIRTHDAY  CARD,2009-12-01,2011-12-09,0.5348360655737705,4029.0,1717.47
22027,TEA PARTY BIRTHDAY CARD,2009-12-01,2011-12-09,0.5224793388429751,11297.0,4806.49
22028,PENNY FARTHING BIRTHDAY CARD,2009-12-01,2011-12-09,0.5311811023622047,6344.0,2665.13
22029,SPACE BOY BIRTHDAY CARD,2009-12-01,2011-12-09,0.5082789855072464,17602.0,7280.76
22030,SWALLOWS GREETING CARD,2009-12-01,2011-12-08,0.4647330447330447,12735.0,5197.84
22031,BOTANICAL LAVENDER BIRTHDAY CARD,2009-12-01,2011-12-09,0.5171830985915493,1125.0,493.99
22032,BOTANICAL LILY GREETING CARD,2009-12-03,2011-11-25,0.46522522522522525,980.0,418.12
22033,BOTANICAL ROSE GREETING CARD,2009-12-03,2011-11-22,0.481640625,1603.0,681.93
22034,ROBIN CHRISTMAS CARD,2009-12-01,2011-11-25,0.4511702127659574,1617.0,673.49
22035,VINTAGE CARAVAN GREETING CARD,2009-12-01,2011-10-31,0.5541274238227146,4083.0,1731.24
22036,DINOSAUR BIRTHDAY CARD,2009-12-01,2010-10-04,0.49740740740740735,1649.0,695.11
22037,ROBOT BIRTHDAY CARD,2009-12-01,2011-12-09,0.521748031496063,7054.0,3035.7
22038,BOTANICAL LAVENDER GIFT WRAP,2009-12-22,2011-12-06,0.4182222222222222,1150.0,481.0
22039,BOTANICAL LILY GIFT WRAP,2009-12-22,2011-10-25,0.41466666666666663,850.0,353.0
22040,BOTANICAL ROSE GIFT WRAP,2009-12-04,2011-11-17,0.41659574468085103,2815.0,1144.3
22041,"RECORD FRAME 7"" SINGLE SIZE",2009-12-01,2011-12-09,3.5552499999999996,7540.0,18650.870000000003
22042,CHRISTMAS CARD SINGING ANGEL,2009-12-01,2011-12-06,0.40689922480620155,1738.0,627.19
22043,CHRISTMAS CARD SCREEN PRINT,2009-12-06,2011-12-02,0.3331746031746031,2197.0,619.25
22044,CHRISTMAS CARD STACK OF PRESENTS,2009-12-01,2011-11-07,0.3241573033707865,1940.0,550.28
22045,SPACE BOY GIFT WRAP,2009-12-04,2011-12-08,0.41890063424947144,14542.0,5981.64
22046,TEA PARTY  WRAPPING PAPER,2009-12-02,2011-12-08,0.41846153846153844,6375.0,2613.5
22047,EMPIRE GIFT WRAP,2009-12-02,2011-12-05,0.4179310344827586,8250.0,3351.0
22048,BIRTHDAY BANQUET GIFT WRAP,2009-12-04,2011-12-05,0.4192156862745098,2815.0,1166.3
22049,WRAP CHRISTMAS SCREEN PRINT,2009-12-02,2011-10-20,0.296,3500.0,1015.75
22050,PINK PAISLEY ROSE GIFT WRAP,2009-12-04,2011-12-05,0.4186086956521739,3300.0,1354.0
22051,BLUE SCANDINAVIAN PAISLEY WRAP,2009-12-01,2011-11-24,0.4193103448275862,3175.0,1317.5
22052,VINTAGE CARAVAN GIFT WRAP,2009-12-04,2011-07-11,0.41812499999999997,3525.0,1460.5
22053,EMPIRE DESIGN ROSETTE,2009-12-03,2011-11-08,1.508390804597701,4551.0,4020.8899999999994
22054,MINI CAKE STAND HANGING HEARTS,2009-12-01,2010-03-08,2.1535897435897433,361.0,655.01
22055,MINI CAKE STAND  HANGING STRAWBERY,2009-12-01,2011-12-08,2.162878179384203,4925.0,8179.19
22056,CERAMIC PLATE LOVE HEART DESIGN,2009-12-08,2010-07-27,1.9435294117647057,607.0,656.87
22057,CERAMIC PLATE STRAWBERRY DESIGN,2009-12-03,2011-12-08,2.046153846153846,3060.0,4011.73
22058,CERAMIC LOVE HEARTS DESIGN MUG,2009-12-01,2010-11-21,1.663181818181818,520.0,795.72
22059,CERAMIC STRWBERRY DESIGN MUG,2009-12-03,2011-12-09,1.772914046121593,4940.0,6639.03
22060,LARGE CAKE STAND HANGING HEARTS,2009-12-04,2011-05-23,9.86751552795031,733.0,5691.41
22061,LARGE CAKE STAND  HANGING STRAWBERY,2009-12-02,2011-12-09,11.222917466410747,2171.0,19121.37
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,2009-12-01,2011-10-14,2.398106060606061,761.0,1248.15
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2009-12-01,2011-12-08,3.645095890410959,2303.0,6356.06
22064,PINK DOUGHNUT TRINKET POT,2009-12-01,2011-12-09,2.1429320113314447,6606.0,10592.66
22065,CHRISTMAS PUDDING TRINKET POT,2009-12-01,2011-12-09,1.4237659574468085,8640.0,6273.84
22066,LOVE HEART TRINKET POT,2009-12-04,2011-12-06,1.1550714285714285,3435.0,2729.16
22067,CHOC TRUFFLE GOLD TRINKET POT,2009-12-02,2011-12-08,2.096968503937008,1855.0,3019.3199999999997
22068,BLACK PIRATE TREASURE CHEST,2009-12-01,2011-12-09,2.2503597122302157,1112.0,1979.82
22069,BROWN  PIRATE TREASURE CHEST,2009-12-01,2011-12-09,2.9639405204460965,968.0,2164.6299999999997
22070,SMALL RETRO SPOT MUG IN BOX  RED,2009-12-01,2011-12-09,4.0357716049382715,1835.0,5701.49
22071,SMALL RETRO SPOT MUG IN BOX  WHITE,2009-12-01,2011-12-09,3.8623846153846153,1530.0,4355.88
22072,TEA CUP AND SAUCER RETRO SPOT,2009-12-01,2011-12-09,4.430304761904762,2405.0,9231.01
22073,RETRO SPOT STORAGE JAR,2009-12-01,2011-05-04,4.6206981519507195,2124.0,8457.89
22074,6 RIBBONS SHIMMERING PINKS,2009-12-03,2011-12-09,1.5195876288659793,2156.0,2216.3399999999997
22075,6 RIBBONS ELEGANT CHRISTMAS,2009-12-01,2011-12-09,1.8114325068870523,3079.0,4660.69
22076,6 RIBBONS EMPIRE,2009-12-01,2011-12-09,1.7291556728232191,2353.0,3490.1899999999996
22077,6 RIBBONS RUSTIC CHARM,2009-12-01,2011-12-09,2.110567415730337,17238.0,31513.109999999997
22078,RIBBON REEL LACE DESIGN,2009-12-02,2011-12-09,2.4969199178644765,3984.0,8449.94
22079,RIBBON REEL HEARTS DESIGN,2009-12-01,2011-12-07,1.9348115942028985,5028.0,8457.84
22080,RIBBON REEL SPOTS DESIGN,2009-12-01,2011-12-09,1.921145038167939,3887.0,6512.44
22081,RIBBON REEL FLORA + FAUNA,2009-12-01,2011-12-09,2.1825986842105265,1559.0,2761.04
22082,RIBBON REEL STRIPES DESIGN,2009-12-01,2011-12-07,1.8920799180327867,7267.0,12192.05
22083,PAPER CHAIN KIT RETRO SPOT,2009-12-01,2011-12-09,3.6167849538679917,13716.0,40412.82
22084,PAPER CHAIN KIT EMPIRE,2009-12-02,2011-12-08,3.2735200974421437,8803.0,25163.56
22085,PAPER CHAIN KIT SKULLS,2009-12-01,2011-12-09,3.188311688311688,2538.0,6883.87
22086,PAPER CHAIN KIT 50'S CHRISTMAS,2009-12-01,2011-12-09,3.3699274661508705,35084.0,117760.29000000001
22087,PAPER BUNTING WHITE LACE,2009-12-01,2011-12-09,3.4823468208092487,8475.0,25389.100000000002
22088,PAPER BUNTING COLOURED LACE,2009-12-01,2011-07-06,3.5205271565495204,4399.0,13076.880000000001
22089,PAPER BUNTING VINTAGE PAISLEY,2009-12-01,2011-12-05,3.3832620320855615,3506.0,10303.35
22090,PAPER BUNTING RETRO SPOTS,2009-12-01,2011-12-08,3.674023255813954,16698.0,50431.9
22091,EMPIRE TISSUE BOX,2009-12-01,2011-12-09,1.2600925925925925,3179.0,2485.86
22092,BLUE PAISLEY TISSUE BOX,2009-12-18,2011-12-08,0.8154285714285714,933.0,592.91
22093,MOTORING TISSUE BOX,2009-12-01,2011-12-06,0.9597122302158274,2346.0,1429.8700000000001
22094,RED POLKA DOT TISSUE BOX,2009-12-02,2011-12-08,1.3080994152046783,3557.0,2649.05
22095,LADS ONLY TISSUE BOX,2009-12-02,2011-12-09,1.3891780821917807,2978.0,3123.03
22096,PINK PAISLEY SQUARE TISSUE BOX,2009-12-02,2011-12-08,0.9154594594594594,1667.0,938.86
22097,SWALLOW SQUARE TISSUE BOX,2009-12-02,2011-12-08,0.98532,2064.0,1281.75
22098,BOUDOIR SQUARE TISSUE BOX,2009-12-03,2011-12-08,1.2482131661442006,2865.0,1952.04
22099,CARAVAN SQUARE TISSUE BOX,2009-12-02,2011-12-09,1.2789666666666666,2123.0,1585.46
22100,SKULLS SQUARE TISSUE BOX,2009-12-02,2011-12-06,1.46125,1005.0,709.5
22101,MIRROR MOSAIC VOTIVE HOLDER,2009-12-01,2011-12-08,2.3282905982905984,1909.0,2790.27
22102,MIRROR MOSAIC T-LIGHT HOLDER,2009-12-01,2011-11-28,1.9952542372881357,1842.0,1191.69
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,2009-12-01,2011-10-24,2.047042253521127,1746.0,1760.6399999999999
22104,MIRROR MOSAIC CANDLE PLATE,2009-12-08,2011-12-09,1.5765656565656565,1187.0,968.0799999999999
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2009-12-07,2011-12-08,4.25,692.0,1294.7
22106,MIRROR MOSAIC HURRICANE LAMP,2010-01-15,2011-12-09,5.470759493670886,509.0,1589.98
22107,PIZZA PLATE IN BOX,2009-12-01,2011-12-09,4.6385522788203755,1240.0,4840.59
22108,PING! MICROWAVE PLATE,2009-12-01,2011-12-09,3.543515625,313.0,978.74
22109,FULL ENGLISH BREAKFAST PLATE,2009-12-01,2011-12-09,5.133204930662558,3338.0,13750.11
22110,BIRD HOUSE HOT WATER BOTTLE,2009-12-01,2011-12-09,3.8439885496183206,2609.0,8563.76
22111,SCOTTIE DOG HOT WATER BOTTLE,2009-12-01,2011-12-09,5.734759698899826,9776.0,49771.94
22112,CHOCOLATE HOT WATER BOTTLE,2009-12-01,2011-12-09,5.849994269340974,11065.0,57981.94
22113,GREY HEART HOT WATER BOTTLE,2009-12-01,2011-12-09,4.199551656920078,5759.0,22025.93
22114,HOT WATER BOTTLE TEA AND SYMPATHY,2009-12-01,2011-12-09,4.774289292423294,11677.0,59189.14
22115,METAL SIGN EMPIRE TEA,2009-12-01,2011-12-08,3.2748111332007954,2889.0,5695.1
22116,METAL SIGN HIS DINNER IS SERVED,2009-12-01,2011-12-09,1.8223737373737372,823.0,1103.88
22117,METAL SIGN HER DINNER IS SERVED,2009-12-01,2011-12-06,3.060434782608696,1765.0,5207.7300000000005
22118,JOY WOODEN BLOCK LETTERS,2009-12-01,2011-12-09,5.403333333333333,799.0,3842.07
22119,PEACE WOODEN BLOCK LETTERS,2009-12-01,2011-12-09,6.8107204610951015,896.0,5543.87
22120,WELCOME  WOODEN BLOCK LETTERS,2009-12-01,2011-12-05,11.28659400544959,1018.0,10314.189999999999
22121,NOEL WOODEN BLOCK LETTERS,2009-12-01,2011-12-09,6.6425,1481.0,9167.61
22122,SET OF 2 FANCY FONT TEA TOWELS,2009-12-01,2010-08-20,3.4707142857142856,1095.0,3290.0800000000004
22123,PING MICROWAVE APRON,2009-12-02,2011-12-09,3.7334730538922156,655.0,1700.1399999999999
22124,SET OF 2 TEA TOWELS PING MICROWAVE,2009-12-07,2011-12-09,2.7221969696969697,298.0,751.9300000000001
22125,UNION JACK HOT WATER BOTTLE,2009-12-01,2011-11-23,6.847883597883598,653.0,4089.09
22127,PARTY CONES CARNIVAL ASSORTED,2009-12-01,2011-03-23,1.8159119496855347,3468.0,4153.11
22128,PARTY CONES CANDY ASSORTED,2009-12-01,2011-11-18,1.5353299492385786,3923.0,4759.59
22129,PARTY CONES CANDY TREE DECORATION,2009-12-02,2011-12-09,1.634,3246.0,3095.12
22130,PARTY CONE CHRISTMAS DECORATION,2009-12-01,2011-12-08,1.8005092592592593,9737.0,10991.21
22131,FOOD CONTAINER SET 3 LOVE HEART,2009-12-01,2011-12-08,2.551026722925457,5243.0,9914.89
22132,RED LOVE HEART SHAPE CUP,2009-12-01,2011-12-08,1.149254498714653,3345.0,2989.81
22133,PINK LOVE HEART SHAPE CUP,2009-12-01,2011-12-08,1.233079268292683,2464.0,2258.61
22134,LADLE LOVE HEART RED,2009-12-01,2011-12-09,0.6375919732441471,2354.0,1043.58
22135,LADLE LOVE HEART PINK,2009-12-01,2011-12-09,0.6760567823343848,1624.0,806.15
